,Brand,Product_Name,Price,Category
1681,Birkenstock,Boston Suede & Shearling Clogs,$165,Shoes
1682,Yeezy,Faux-Python Leather Knee Boots,$775,Shoes
1683,ADIDAS CONSORTIUM,Women's Solar Tennis HU V2 Sneakers,$130,Shoes
1684,Proenza Schouler,Leather Multi-Strap Sandals,$695,Shoes
1685,Philosophy di Lorenzo Serafini,Women's Pearl-Embellished Suede Platform Sneakers,$495,Shoes
1686,ALEVÌ Milano,Bella Patent Leather Pumps,$765,Shoes
1687,Valentino Garavani,Rockstud Leather Ankle-Strap Pumps,"$1,095",Shoes
1688,Pierre Hardy,Nevada Leather & Suede Platform Ankle Boots,$995,Shoes
1689,Manolo Blahnik,Pita Suede Knee Boots,"$1,595",Shoes
1690,ANTOLINA,Candelaria Cotton Platform-Wedge Sandals,$645,Shoes
1691,CALVIN KLEIN 205W39NYC,Women's Drawstring Nylon & Suede Sneakers,$590,Shoes
1692,Miu Miu,Shearling-Lined Suede Ankle Boots,$790,Shoes
1693,ANTOLINA,Candelaria Cotton Platform-Wedge Sandals,$645,Shoes
1694,VEJA,Women's Roraima Bastille Suede Sneakers,$195,Shoes
1695,Manolo Blahnik,Sicariata Lace Ankle-Strap Pumps,"$1,095",Shoes
1696,Balenciaga,Knife Velvet Mules,$895,Shoes
1697,Prada,Suede Ankle Boots,$950,Shoes
1698,Balenciaga,Glitter Mules,$895,Shoes
1699,Paul Andrew,Rhea Leather Slingback Pumps,$645,Shoes
1700,Balenciaga,Women's Triple S Sneakers,$895,Shoes
1701,Balenciaga,Patent Leather Ankle Boots,"$1,350",Shoes
1702,Balenciaga,Houndstooth Tweed Knee Boots,"$1,750",Shoes
1703,Balenciaga,Women's Speed Knit Sneakers,$780,Shoes
1704,Balenciaga,Patent Leather Ankle Boots,"$1,490",Shoes
1705,Prada,Lug-Sole Leather & Neoprene Chelsea Boots,$790,Shoes
1706,Paul Andrew,Rhea Distressed Leather Slingback Pumps,$745,Shoes
1707,Balenciaga,Patent Leather Pumps,$895,Shoes
1708,Maison Margiela,Cutout Leather Ankle Boots,$995,Shoes
1709,R13,Leopard-Print Felt Platform Boots,"$1,095",Shoes
1710,Saint Laurent,Lou Leather Ankle Boots,"$1,095",Shoes
1711,Saint Laurent,Charlotte D'Orsay Slingback Pumps,$675,Shoes
1712,Saint Laurent,Finn Suede Ankle Boots,"$1,395",Shoes
1713,Saint Laurent,Nu Pieds Patent Leather Slide Sandals,$595,Shoes
1714,Saint Laurent,Mica Suede Knee-High Boots,"$1,695",Shoes
1715,Saint Laurent,Leather Harness Ankle Boots,"$1,195",Shoes
1716,Saint Laurent,Leather Painted-Hearts Platform Sandals,"$1,195",Shoes
1717,Saint Laurent,Lou Leather Ankle Boots,"$1,095",Shoes
1718,Saint Laurent,Loulou Suede Mules,$895,Shoes
1719,Saint Laurent,Amber Suede Sandals,$725,Shoes
1720,Saint Laurent,Charlotte Suede Ankle Boots,"$1,395",Shoes
1721,Saint Laurent,Cassandra Leather Sandals,$995,Shoes
1722,Saint Laurent,Mica Suede Knee-High Boots,"$1,795",Shoes
1723,Saint Laurent,Nu Pieds Leather Slide Sandals,$645,Shoes
1724,NO. 6,Shearling-Lined Leather Ankle Boots,$420,Shoes
1725,Tomasini,Metallic & Patent Leather Sandals,$590,Shoes
1726,SAMUELE FAILLI,Betsy Knotted Suede Mid-Calf Boots,$730,Shoes
1727,Altuzarra,Davidson Silk Sandals,$795,Shoes
1728,Mr & Mrs Italy,Shearling Slide Sandals,$590,Shoes
1729,Paco Rabanne,Embellished PVC Slide Sandals,$570,Shoes
1730,Manolo Blahnik,Lena Suede Sandals,$895,Shoes
1731,Manolo Blahnik,Khan Suede & PVC Sandals,$765,Shoes
1732,Manolo Blahnik,Atrita Metallic Leather Sandals,$785,Shoes
1733,Manolo Blahnik,Hangisiflat Embellished Knit Flats,$985,Shoes
1734,Manolo Blahnik,Lena Patent Leather Sandals,$895,Shoes
1735,SAMUELE FAILLI,Carla Leather Chelsea Boots,$790,Shoes
1736,SAMUELE FAILLI,Carla Leather Mules,$695,Shoes
1737,Walter De Silva,Elke Slingback Pumps,$845,Shoes
1738,Balenciaga,Knife Sequined Over-The-Knee Boots,"$3,400",Shoes
1739,Walter De Silva,Anna Satin Mules,"$1,250",Shoes
1740,Walter De Silva,Sharon Satin Sandals,$865,Shoes
1741,Walter De Silva,Luna Satin Crisscross-Strap Sandals,$840,Shoes
1742,Golden Goose,Distressed Leather Knee Boots,$990,Shoes
