,Brand,Product_Name,Price,Category
93,Gucci,Logo Wool-Silk Scarf,$415,Scarves
94,Gucci,Wool Scarf,$415,Scarves
95,Loro Piana,Striped Cashmere Scarf,"$1,095",Scarves
96,Loro Piana,Cashmere Scarf,$795,Scarves
97,Loro Piana,Herringbone Cashmere Scarf,$795,Scarves
98,Loro Piana,Striped Cashmere Flannel Scarf,$765,Scarves
99,Loro Piana,Solid Cashmere Flannel Scarf,$450,Scarves
100,Loro Piana,Solid Cashmere Flannel Scarf,$450,Scarves
101,Loro Piana,Solid Cashmere Flannel Scarf,$475,Scarves
102,Loro Piana,Solid Cashmere Flannel Scarf,$475,Scarves
103,Saint Laurent,Abstract-Signature-Print Wool Scarf,$770,Scarves
104,Alexander McQueen,Skull-Print Scarf,$395,Scarves
105,Barneys New York,Wispy Cashmere Twill Scarf,$425,Scarves
106,Gucci,Striped Wool Scarf,$330,Scarves
