,Brand,Product_Name,Price,Category
99,MOUSSY VINTAGE,Ridgewood Mid-Rise Skinny Jeans,$360,Jeans
100,FRAME,Le High Skinny Jeans,$230,Jeans
101,R13,Alison Skinny Jeans,$325,Jeans
102,MOUSSY VINTAGE,Isabel High-Rise Tapered Skinny Jeans,$360,Jeans
103,Moussy,Latrobe Distressed Tapered Jeans,$340,Jeans
104,Officine Générale,Bret Straight-Leg Jeans,$275,Jeans
105,Jean Atelier,Flip Straight Jeans,$475,Jeans
106,RE/DONE,High Rise Stovepipe Crop Jeans,$240,Jeans
107,R13,Kate Skinny Distressed Jeans,$345,Jeans
108,FRAME,Le High Skinny Jeans,$205,Jeans
109,Denim x Alexander Wang,Distressed Denim Jogger Pants,$325,Jeans
110,RE/DONE,High Rise Ankle Crop Jeans,$230,Jeans
111,Alice Archer,Floral-Embroidered Straight Jeans,$620,Jeans
112,3x1,W3 High Rise Straight Authentic Crop Jeans,$325,Jeans
113,J Brand,811 Mid-Rise Skinny Jeans,$178,Jeans
114,GRLFRND,Helena Embellished Straight Crop Jeans,$428,Jeans
115,J Brand,Maria High-Rise Skinny Jeans,$178,Jeans
116,GRLFRND,Karolina Distressed Skinny Jeans,$248,Jeans
117,FRAME,Le High Skinny Jeans,$230,Jeans
118,Rag & Bone,High Rise Ankle Skinny Jeans,$195,Jeans
119,J Brand,Selena Crop Flared Jeans,$188,Jeans
120,J Brand,Mid-Rise Crop Flare Jeans,$248,Jeans
121,L'Agence,Margot Distressed Skinny Jeans,$245,Jeans
122,R13,Kate Skinny Distressed Jeans,$345,Jeans
123,L'Agence,Margot Skinny Jeans,$225,Jeans
124,Acne Studios,Climb Skinny Jeans,$240,Jeans
125,R13,Boy Skinny Jeans,$345,Jeans
126,MOUSSY VINTAGE,Kelley High-Rise Tapered Jeans,$340,Jeans
127,MOUSSY VINTAGE,High-Rise Tapered Skinny Jeans,$340,Jeans
128,GRLFRND,Naomi Distressed Crop Jeans,$248,Jeans
129,FRAME,Le Mini Boot Jeans,$215,Jeans
130,L'Agence,Marguerite Skinny Jeans,$225,Jeans
131,GRLFRND,Helena Straight Crop Jeans,$228,Jeans
132,RE/DONE,High Rise Stovepipe Crop Jeans,$240,Jeans
133,3x1,W4 Crop Boot Jeans,$245,Jeans
134,Moussy,Creston Distressed Tapered Jeans,$350,Jeans
135,Care Label,Cigar 137 Skinny Jeans,$215,Jeans
136,R13,Boy Skinny Jeans,$325 - $345,Jeans
137,Moussy,Garnet Distressed Skinny Jeans,$360,Jeans
138,FRAME,Ali High Rise Cigarette Jeans,$220,Jeans
139,3x1,W4 Colette High-Rise Slim Crop Jeans,$245,Jeans
140,Moussy,Glen Distressed Skinny Jeans,$360,Jeans
141,Jean Atelier,Belted Crop Jeans,$495,Jeans
142,FRAME,Le Capri Wide-Leg Jeans,$250,Jeans
143,FRAME,Le Skinny De Jeanne Jeans,$200,Jeans
144,FRAME,Pegged Jeans,$245,Jeans
145,3x1,W4 Crop Boot-Cut Jeans,$245,Jeans
146,Care Label,Cigar 137 Skinny Jeans,$215,Jeans
147,Jean Atelier,Distressed Relaxed Straight Jeans,$465,Jeans
148,R13,Kate Mid-Rise Cuffed Skinny Jeans,$365,Jeans
149,J Brand,Maria High-Rise Skinny Jeans,$190,Jeans
150,FRAME,Le High Skinny Jeans,$215,Jeans
151,R13,Alison High-Rise Skinny Jeans,$395,Jeans
152,FRAME,Le Skinny De Jeanne Jeans,$205,Jeans
153,FRAME,Le Color Skinny Jeans,$185,Jeans
154,J Brand,Natasha Skinny Jeans,$228,Jeans
155,R13,High Rise Skinny Jeans,$345,Jeans
156,L'Agence,Danica Crop Jeans,$255,Jeans
157,NSF,Basquiat Cotton Cargo Pants,$248,Jeans
158,L'Agence,Audrina Distressed Straight Jeans,$255,Jeans
159,FRAME,Le Skinny De Jeanne Jeans,$230,Jeans
160,FRAME,Le Skinny De Jeanne Raw Stagger Jeans,$205,Jeans
161,Moussy,Loa Tapered Jeans,$360,Jeans
162,Moussy,Latrobe Distressed Crop Jeans,$350,Jeans
163,Current/Elliott,The High Waist Cropped Straight Jeans,$248,Jeans
164,RE/DONE,Double Needle Crop Jeans,$240,Jeans
165,RE/DONE,High-Rise Ankle Crop Skinny Jeans,$195,Jeans
166,Moussy,Orla Distressed Jeans,$360,Jeans
167,R13,High Rise Skinny Jeans,$345,Jeans
168,L'Agence,Audrina Straight Crop Jeans,$265,Jeans
169,RE/DONE,High Rise Stovepipe Jeans,$250,Jeans
170,R13,Alison Skinny Jeans,$365,Jeans
171,R13,Boy Skinny Jeans,$325 - $345,Jeans
172,3x1,W3 Higher Ground Distressed Crop Jeans,$275,Jeans
173,MOUSSY VINTAGE,Marshall Boy Skinny Jeans,$350,Jeans
174,Rag & Bone,Ranti High-Rise Skinny Jeans,$225,Jeans
175,3x1,Stevie Straight Jeans,$225,Jeans
176,3x1,Higher Ground Jesse Straight Jeans,$275,Jeans
177,3x1,W3 Straight Authentic Crop Jeans,$275,Jeans
178,L'Agence,Margot Coated High-Rise Skinny Jeans,$265,Jeans
179,FRAME,Le High Straight Jeans,$205,Jeans
180,FRAME,Le High Skinny Jeans,$225,Jeans
181,L'Agence,Margot Coated High-Rise Skinny Jeans,$265,Jeans
182,FRAME,Le Crop Mini Boot Jeans,$275,Jeans
183,Balenciaga,Archetype Colorblocked Skinny Jeans,$550,Jeans
184,RE/DONE,High-Rise Ankle Crop Skinny Jeans,$260,Jeans
185,L'Agence,Tilly Slim Straight Jeans,$255,Jeans
186,L'Agence,Margot High-Rise Skinny Jeans,$225,Jeans
187,J Brand,Selena Velvet High-Rise Crop Flared Pants,$248,Jeans
188,FRAME,Le High Straight Jeans,$220,Jeans
189,Ksubi,Chlo Wasted Distressed Straight Jeans,$215,Jeans
190,Ksubi,Hi & Wasted Skinny Jeans,$190,Jeans
191,GRLFRND,Karolina Distressed Skinny Jeans,$248,Jeans
192,RE/DONE,High-Rise Ankle Crop Skinny Jeans,$195,Jeans
193,RE/DONE,The Loose Levi's® Jeans,$325,Jeans
194,RE/DONE,Kick Flare High-Rise Corduroy Jeans,$260,Jeans
195,GRLFRND,Kiara Relaxed Jeans,$248,Jeans
196,Helmut Lang,Low-Rise Skinny Jeans,$290,Jeans
197,Helmut Lang,High-Rise Boot-Cut Jeans,$290,Jeans
198,Care Label,Tender High-Rise Skinny Jeans,$228,Jeans
199,Care Label,Julia High-Rise Straight Jeans,$248,Jeans
200,FRAME,Le Crop Mini Boot Leather Jeans,$895,Jeans
201,FRAME,Le High Skinny Jeans,$210,Jeans
202,FRAME,Le Skinny De Jeanne Jeans,$215,Jeans
203,Versace,High-Rise Tapered Jeans,$975,Jeans
204,FRAME,Le High Flare Jeans,$210,Jeans
205,MM6 Maison Margiela,High-Rise Tapered Wide-Leg Jeans,$485,Jeans
206,J Brand,Natasha Skinny Leather Pants,"$1,198",Jeans
207,Rag & Bone,Hampton Mid-Rise Ankle Skinny Jeans,$250,Jeans
208,Jordache,Logo Slim Straight Jeans,$355,Jeans
209,R13,Colleen High-Rise Boot-Cut Jeans,$425,Jeans
210,Care Label,Cindy High-Rise Boyfriend Jeans,$258,Jeans
211,Jordache,Slim Straight Jeans,$265,Jeans
212,R13,Joey Leopard-Print Crop Jeans,$395,Jeans
213,FRAME,Le High Skinny Jeans,$225,Jeans
214,Jordache,High-Rise Skinny Jeans,$250,Jeans
215,R13,Distressed Crossover Jeans,$495,Jeans
216,Jordache,High-Rise Skinny Jeans,$250,Jeans
217,FRAME,Le High Skinny De Jeanne Jeans,$215,Jeans
218,FRAME,Le Mini Boot Jeans,$235,Jeans
219,FRAME,Le High Skinny De Jeanne Jeans,$245,Jeans
220,KATHARINE HAMNETT LONDON,Tamara High-Rise Wide-Leg Jeans,$280,Jeans
221,GRLFRND,Alek Denim Straight Crop Overalls,$378,Jeans
222,Rag & Bone,Mid-Rise Skinny Crop Jeans,$225,Jeans
223,Rag & Bone,Coated High-Rise Skinny Jeans,$250,Jeans
224,MM6 Maison Margiela,Distressed Flare Jeans,$445,Jeans
225,FRAME,Le High Skinny Jeans,$215,Jeans
226,Isabel Marant Étoile,Lea Patchwork Slim Jeans,$510,Jeans
227,Isabel Marant,Lorricka Skinny Jeans,$400,Jeans
228,Isabel Marant,Lorrick High-Rise Skinny Jeans,$400,Jeans
229,L'Agence,Margot High-Rise Skinny Jeans,$245,Jeans
230,L'Agence,Sada Crop Slim Jeans,$255,Jeans
231,L'Agence,Marguerite Skinny Jeans,$260,Jeans
232,Colovos,Colorblocked Mid-Rise Straight Jeans,$345,Jeans
233,Colovos,Mid-Rise Straight Jeans,$345,Jeans
234,Colovos,Buckled High-Rise Straight Jeans,$395,Jeans
235,Colovos,High-Rise Straight Crop Jeans,$345,Jeans
236,3x1,W3 High Rise Straight Authentic Jeans,$235,Jeans
237,GRLFRND,Addison High-Rise Boot-Cut Jeans,$248,Jeans
238,Care Label,Kathy High-Rise Relaxed Jeans,$248,Jeans
239,3x1,W3 Stevie Straight Jeans,$265,Jeans
240,Land of Distraction,Nerd Straight Jeans,$350,Jeans
241,Ksubi,Arrow High-Rise Skinny Jeans,$215,Jeans
242,L'Agence,Margot Cheetah-Print Crackled Skinny Jeans,$325,Jeans
243,L'Agence,Marguerite Skinny Jeans,$265,Jeans
244,3x1,W3 Luna Mini Split Jeans,$235,Jeans
245,Ksubi,Arrow High-Rise Skinny Jeans,$240,Jeans
246,Saint Laurent,Kick-Flare Jeans,$690,Jeans
247,RE/DONE,Distressed High-Rise Loose Jeans,$255,Jeans
248,Current/Elliott,The Kick Mid-Rise Flared Jeans,$198,Jeans
249,Rag & Bone,Mid-Rise Ankle Cigarette Jeans,$250,Jeans
250,Rag & Bone,High-Rise Ankle Skinny Jeans,$225,Jeans
251,Rag & Bone,Leather High-Rise Ankle Skinny Jeans,$995,Jeans
252,Rag & Bone,Rosie Cotton Corduroy Jeans,$250,Jeans
253,Rag & Bone,Baxter Coated Jeans,$275,Jeans
254,Rag & Bone,High-Rise Ankle Skinny Jeans,$195,Jeans
