,Brand,Product_Name,Price,Category
176,Barneys New York,Cashmere-Silk Stole,$550,Scarves
177,Barneys New York,Fox Fur Pull-Through Scarf,$495,Scarves
178,Barneys New York,Cashmere Oversized Scarf,$495,Scarves
179,LILLY e VIOLETTA,Fox-Fur Scarf,"$1,195",Scarves
180,Barneys New York,Knitted-Fur Cowl Scarf,$325,Scarves
181,Barneys New York,Mongolian Fur Scarf,$675,Scarves
182,Barneys New York,Oversized Solid Scarf,$495,Scarves
183,From The Road,Whipstitched Gauze Scarf,$595,Scarves
184,LILLY e VIOLETTA,Fox Fur Stole,"$1,495",Scarves
185,From The Road,Sevana Scarf,$595,Scarves
